week,brand,subchannel,region,volume_hl,net_revenue_adj_CPI
2025-07-05,Brand E,Subchannel B,Region G,44.40263354162408,6.417129358584419
2025-07-12,Brand E,Subchannel B,Region G,38.5230731722127,13.293835897157795
2025-07-19,Brand E,Subchannel B,Region G,46.04719515112684,16.709318792438637
2025-07-26,Brand E,Subchannel B,Region G,32.213955591297996,11.287838230224814
2025-08-02,Brand E,Subchannel B,Region G,24.472432607004755,9.316131888839337
2025-08-09,Brand E,Subchannel B,Region G,26.71352898770468,10.023588905398874
2025-08-16,Brand E,Subchannel B,Region G,41.20047072477023,13.528005009714386
2025-08-23,Brand E,Subchannel B,Region G,27.900302959318225,10.450568912615477
2025-08-30,Brand E,Subchannel B,Region G,26.89846477628042,9.306050476791848
2025-09-06,Brand E,Subchannel B,Region G,30.552196656432223,10.011397462837683
2025-09-13,Brand E,Subchannel B,Region G,24.12634832319183,8.670868069949332
2025-09-20,Brand E,Subchannel B,Region G,40.177771103591176,14.204119123175388
2025-09-27,Brand E,Subchannel B,Region G,47.1940986841914,16.017360174446345
2025-10-04,Brand E,Subchannel B,Region G,43.27428609020623,15.391645813927875
2025-10-11,Brand E,Subchannel B,Region G,89.54696684659962,21.35815401227726
2025-10-18,Brand E,Subchannel B,Region G,55.17706360170856,16.553794623146633
2025-10-25,Brand E,Subchannel B,Region G,64.90599411017477,17.125872181425255
2025-11-01,Brand E,Subchannel B,Region G,50.293403650375396,14.010946600865788
2025-11-08,Brand E,Subchannel B,Region G,68.02777743447744,20.23910645878958
2025-11-15,Brand E,Subchannel B,Region G,34.93259139706335,12.65034590722941
2025-11-22,Brand E,Subchannel B,Region G,41.2071422181228,13.550609469387679
2025-11-29,Brand E,Subchannel B,Region G,79.9670239646321,18.971332287083513
2025-12-06,Brand E,Subchannel B,Region G,66.67036631957944,16.344019149694013
2025-12-13,Brand E,Subchannel B,Region G,75.46715831317009,21.580188924150686
2025-12-20,Brand E,Subchannel B,Region G,77.27087104617303,24.136529339389543
2025-12-27,Brand E,Subchannel B,Region G,55.23120551042316,19.554630917632064
2026-01-03,Brand E,Subchannel B,Region G,58.19220720368512,20.385667466002683
2026-01-10,Brand E,Subchannel B,Region G,52.97792108585917,18.345012605612283
2026-01-17,Brand E,Subchannel B,Region G,34.366094198109394,11.697703077918792
2026-01-24,Brand E,Subchannel B,Region G,31.743911971730526,11.333710813707023
2026-01-31,Brand E,Subchannel B,Region G,38.837788302624396,12.914369603302053
2026-02-07,Brand E,Subchannel B,Region G,38.47409453737586,13.027267597168898
2026-02-14,Brand E,Subchannel B,Region G,53.78836938797405,19.741231916099103
2026-02-21,Brand E,Subchannel B,Region G,23.314464268603935,8.517685155766708
2026-02-28,Brand E,Subchannel B,Region G,42.841730556503805,15.35126225385654
2026-03-07,Brand E,Subchannel B,Region G,37.872025098916765,13.589453743557439
2026-03-14,Brand E,Subchannel B,Region G,26.61014575127174,10.461723458051305
2026-03-21,Brand E,Subchannel B,Region G,51.70407801159134,18.283850543651905
2026-03-28,Brand E,Subchannel B,Region G,25.685149765260192,8.699774020990882
2026-04-04,Brand E,Subchannel B,Region G,34.98539719543239,12.76313965203495
2026-04-11,Brand E,Subchannel B,Region G,34.53999235647454,12.510716777359928
2026-04-18,Brand E,Subchannel B,Region G,6.624638906721436,2.772550630805179
2021-01-09,Brand E,Subchannel B,Region H,56.4148634009596,26.73941797641779
2021-01-16,Brand E,Subchannel B,Region H,52.975697254741654,25.64961954588871
2021-01-23,Brand E,Subchannel B,Region H,63.84886360476892,31.4285054652161
2021-01-30,Brand E,Subchannel B,Region H,57.55511355742203,29.68232283802975
2021-02-06,Brand E,Subchannel B,Region H,57.80248872641767,29.25650948082065
2021-02-13,Brand E,Subchannel B,Region H,73.22120211416241,37.04866018925684
2021-02-20,Brand E,Subchannel B,Region H,49.18115293173082,24.153175233475153
2021-02-27,Brand E,Subchannel B,Region H,43.21330510819742,21.086216023703898
2021-03-06,Brand E,Subchannel B,Region H,54.405869768627525,26.71191216480777
2021-03-13,Brand E,Subchannel B,Region H,57.493145212513795,28.644728582667472
2021-03-20,Brand E,Subchannel B,Region H,50.78521907479414,26.572307640073383
2021-03-27,Brand E,Subchannel B,Region H,45.03751694433265,21.831221818000483
2021-04-03,Brand E,Subchannel B,Region H,41.01664005797183,20.942423008827966
2021-04-10,Brand E,Subchannel B,Region H,43.28544600848235,22.155961815468174
2021-04-17,Brand E,Subchannel B,Region H,28.682892228431296,15.206653225222627
2021-04-24,Brand E,Subchannel B,Region H,25.263717916332993,12.403873631043895
2021-05-01,Brand E,Subchannel B,Region H,21.354394920857274,10.359852660019936
2021-05-08,Brand E,Subchannel B,Region H,24.82003869785534,12.143107391042852
2021-05-15,Brand E,Subchannel B,Region H,21.518804431175145,10.689679042033188
2021-05-22,Brand E,Subchannel B,Region H,19.345745506783626,9.92779500901783
2021-05-29,Brand E,Subchannel B,Region H,7.507155642119447,3.672620761083201
2021-06-05,Brand E,Subchannel B,Region H,11.531429419189317,5.4609226268669815
2021-06-12,Brand E,Subchannel B,Region H,18.958817009085116,9.269572406075627
2021-06-19,Brand E,Subchannel B,Region H,37.026561647373036,20.32772284102705
2021-06-26,Brand E,Subchannel B,Region H,27.42970224967447,15.257661924734228
2021-07-03,Brand E,Subchannel B,Region H,29.403848312519422,13.448063613162525
2021-07-10,Brand E,Subchannel B,Region H,49.6513097809886,24.7116016956302
2021-07-17,Brand E,Subchannel B,Region H,59.86301545539988,32.741376765843306
2021-07-24,Brand E,Subchannel B,Region H,66.74210865135461,32.98810656694928
2021-07-31,Brand E,Subchannel B,Region H,60.31736543989155,32.15526900221615
2021-08-07,Brand E,Subchannel B,Region H,64.42492191877203,32.88805895263027
2021-08-14,Brand E,Subchannel B,Region H,86.66777133998673,44.50042573717211
2021-08-21,Brand E,Subchannel B,Region H,73.76823739394723,37.72133415870118
2021-08-28,Brand E,Subchannel B,Region H,57.00988089430672,28.19518768486124
2021-09-04,Brand E,Subchannel B,Region H,77.91031534080696,35.04101451287935
2021-09-11,Brand E,Subchannel B,Region H,104.45425342756555,54.65263912235007
2021-09-18,Brand E,Subchannel B,Region H,77.4818089008297,40.927919480718124
2021-09-25,Brand E,Subchannel B,Region H,79.84445961866217,42.04530542568138
2021-10-02,Brand E,Subchannel B,Region H,66.55441911671065,32.931317894171436
2021-10-09,Brand E,Subchannel B,Region H,91.06348379312185,46.02100764435418
2021-10-16,Brand E,Subchannel B,Region H,92.34429275793613,46.639454001899374
2021-10-23,Brand E,Subchannel B,Region H,71.30100773415235,36.21782664311122
2021-10-30,Brand E,Subchannel B,Region H,77.60377992322246,39.6777342259274
2021-11-06,Brand E,Subchannel B,Region H,77.62502181312321,37.62386044162713
2021-11-13,Brand E,Subchannel B,Region H,100.13997576769532,48.85524260985779
2021-11-20,Brand E,Subchannel B,Region H,82.45014654375791,43.511834533350424
2021-11-27,Brand E,Subchannel B,Region H,69.85415875147895,37.37204804939125
2021-12-04,Brand E,Subchannel B,Region H,98.24496367080832,54.26137694835116
2021-12-11,Brand E,Subchannel B,Region H,99.92049133601476,52.90988523099134
2021-12-18,Brand E,Subchannel B,Region H,124.96300372937372,68.34958741454534
2021-12-25,Brand E,Subchannel B,Region H,148.68806603013678,87.26077907448865
2022-01-01,Brand E,Subchannel B,Region H,88.76736684131059,45.692692287608885
2022-01-08,Brand E,Subchannel B,Region H,114.52820838994357,59.56968815210269
2022-01-15,Brand E,Subchannel B,Region H,113.35750397597762,59.39934649624727
2022-01-22,Brand E,Subchannel B,Region H,116.88329536446389,58.16926282169954
2022-01-29,Brand E,Subchannel B,Region H,112.10608943876474,54.38406220511186
2022-02-05,Brand E,Subchannel B,Region H,136.2274556555824,75.57063013742959
2022-02-12,Brand E,Subchannel B,Region H,132.67910891278805,75.84368993401746
2022-02-19,Brand E,Subchannel B,Region H,119.26148119580574,68.20113925079603
2022-02-26,Brand E,Subchannel B,Region H,109.25849860330872,60.1582392480154
2022-03-05,Brand E,Subchannel B,Region H,85.3154917946532,46.89205823905959
2022-03-12,Brand E,Subchannel B,Region H,85.32980402750741,47.23158064183688
2022-03-19,Brand E,Subchannel B,Region H,84.14089227934087,47.150183478282564
2022-03-26,Brand E,Subchannel B,Region H,73.12554567179565,41.07604760153018
2022-04-02,Brand E,Subchannel B,Region H,36.46557646974296,19.433411668401977
2022-04-09,Brand E,Subchannel B,Region H,57.01694642698162,32.485664678174714
2022-04-16,Brand E,Subchannel B,Region H,70.52017578983276,40.78282451161425
2022-04-23,Brand E,Subchannel B,Region H,74.14243887445593,47.61067490799317
2022-04-30,Brand E,Subchannel B,Region H,53.57811544064687,32.82285425735897
2022-05-07,Brand E,Subchannel B,Region H,49.44858334347267,29.28493516341063
2022-05-14,Brand E,Subchannel B,Region H,45.579570117744304,24.86253921490018
2022-05-21,Brand E,Subchannel B,Region H,62.008292342979004,30.862546253489995
2022-05-28,Brand E,Subchannel B,Region H,54.78686503055415,29.24753663022003
2022-06-04,Brand E,Subchannel B,Region H,84.69902406877536,43.58356041244387
2022-06-11,Brand E,Subchannel B,Region H,106.94299672851784,70.63173522469431
2022-06-18,Brand E,Subchannel B,Region H,85.28233814133289,43.32435774393253
2022-06-25,Brand E,Subchannel B,Region H,66.43593556877917,38.036120087646104
2022-07-02,Brand E,Subchannel B,Region H,80.04315507920344,45.35821465912999
2022-07-09,Brand E,Subchannel B,Region H,105.37707540352332,59.013418105002614
2022-07-16,Brand E,Subchannel B,Region H,133.09171790424696,70.44763520707058
2022-07-23,Brand E,Subchannel B,Region H,111.24092402110854,60.04472842380283
2022-07-30,Brand E,Subchannel B,Region H,117.56797265577848,71.71650623132983
2022-08-06,Brand E,Subchannel B,Region H,142.64694500941545,77.50392909018257
2022-08-13,Brand E,Subchannel B,Region H,176.59945644072934,95.83478218594341
2022-08-20,Brand E,Subchannel B,Region H,152.13192441472083,89.80081972164244
2022-08-27,Brand E,Subchannel B,Region H,175.07574714427926,96.17804440877116
2022-09-03,Brand E,Subchannel B,Region H,133.11925536492922,72.45050714812217
2022-09-10,Brand E,Subchannel B,Region H,128.2642379960539,67.1800627767114
2022-09-17,Brand E,Subchannel B,Region H,104.48455369269026,54.809190211197844
2022-09-24,Brand E,Subchannel B,Region H,95.61567967825374,44.613240269319725
2022-10-01,Brand E,Subchannel B,Region H,90.62949703613401,41.41631731944747
2022-10-08,Brand E,Subchannel B,Region H,59.880661170336566,31.89346654774774
2022-10-15,Brand E,Subchannel B,Region H,60.05811474097708,33.222576749496135
2022-10-22,Brand E,Subchannel B,Region H,64.4709022314097,34.63214689433666
2022-10-29,Brand E,Subchannel B,Region H,50.13312475915981,27.371367322627776
2022-11-05,Brand E,Subchannel B,Region H,62.23810332241507,30.487409161529733
2022-11-12,Brand E,Subchannel B,Region H,71.60536914168296,35.51619338228393
2022-11-19,Brand E,Subchannel B,Region H,61.017940179725485,35.13184106593293
2022-11-26,Brand E,Subchannel B,Region H,60.96793794848831,33.901135351930996
2022-12-03,Brand E,Subchannel B,Region H,66.2129183707612,35.45259247431745
2022-12-10,Brand E,Subchannel B,Region H,65.68880078029333,36.56076469293153
2022-12-17,Brand E,Subchannel B,Region H,96.58655633477548,54.18223665197567
2022-12-24,Brand E,Subchannel B,Region H,88.21752346520628,50.88740028430346
2022-12-31,Brand E,Subchannel B,Region H,75.13469329650671,40.8644336108828
2023-01-07,Brand E,Subchannel B,Region H,113.50470257336967,63.668682805232756
2023-01-14,Brand E,Subchannel B,Region H,135.1726078607339,72.30667199963914
2023-01-21,Brand E,Subchannel B,Region H,133.6178102205137,74.77569960307763
2023-01-28,Brand E,Subchannel B,Region H,110.80186457399519,64.07641357474613
2023-02-04,Brand E,Subchannel B,Region H,123.6413686674243,70.03046999764418
2023-02-11,Brand E,Subchannel B,Region H,112.53822828720685,64.0527204376272
2023-02-18,Brand E,Subchannel B,Region H,113.29820785176051,60.50274660111605
2023-02-25,Brand E,Subchannel B,Region H,81.49983239899503,44.59833269176337
2023-03-04,Brand E,Subchannel B,Region H,67.77563303092649,34.753816738553496
2023-03-11,Brand E,Subchannel B,Region H,78.27059409859608,42.428026268778375
2023-03-18,Brand E,Subchannel B,Region H,82.90218664256743,44.58237530613749
2023-03-25,Brand E,Subchannel B,Region H,66.11073989823308,37.11169394983775
