subchannel,region,brand,week,variable,value
Subchannel B,Region B,Brand B,2025-08-16,weighted_distribution,65.7682846709752
Subchannel B,Region B,Brand B,2025-08-23,weighted_distribution,74.3887417024313
Subchannel B,Region B,Brand B,2025-08-30,weighted_distribution,79.4690491772017
Subchannel B,Region B,Brand B,2025-09-06,weighted_distribution,77.3707239296826
Subchannel B,Region B,Brand B,2025-09-13,weighted_distribution,82.3650135993246
Subchannel B,Region B,Brand B,2025-09-20,weighted_distribution,79.777577360668
Subchannel B,Region B,Brand B,2025-09-27,weighted_distribution,86.8469436921305
Subchannel B,Region B,Brand B,2025-10-04,weighted_distribution,55.3411986872742
Subchannel B,Region B,Brand B,2025-10-11,weighted_distribution,67.1606814364552
Subchannel B,Region B,Brand B,2025-10-18,weighted_distribution,86.8559726207913
Subchannel B,Region B,Brand B,2025-10-25,weighted_distribution,75.9909073501846
Subchannel B,Region B,Brand B,2025-11-01,weighted_distribution,70.8942587956411
Subchannel B,Region B,Brand B,2025-11-08,weighted_distribution,60.3375710035163
Subchannel B,Region B,Brand B,2025-11-15,weighted_distribution,61.1476609448726
Subchannel B,Region B,Brand B,2025-11-22,weighted_distribution,73.8768747179395
Subchannel B,Region B,Brand B,2025-11-29,weighted_distribution,34.0532510979746
Subchannel B,Region B,Brand B,2025-12-06,weighted_distribution,71.0307450848502
Subchannel B,Region B,Brand B,2025-12-13,weighted_distribution,85.7703551758112
Subchannel B,Region B,Brand B,2025-12-20,weighted_distribution,86.2252632199841
Subchannel B,Region B,Brand B,2025-12-27,weighted_distribution,87.1110545886172
Subchannel B,Region B,Brand B,2026-01-03,weighted_distribution,62.5798107770446
Subchannel B,Region C,Brand B,2021-01-09,weighted_distribution,46.0412222361651
Subchannel B,Region C,Brand B,2021-01-16,weighted_distribution,86.5576579336389
Subchannel B,Region C,Brand B,2021-01-23,weighted_distribution,87.5801150125268
Subchannel B,Region C,Brand B,2021-01-30,weighted_distribution,72.0995998669407
Subchannel B,Region C,Brand B,2021-02-06,weighted_distribution,8.31308928889994
Subchannel B,Region C,Brand B,2021-02-13,weighted_distribution,21.8113944354161
Subchannel B,Region C,Brand B,2021-02-20,weighted_distribution,89.3426267964516
Subchannel B,Region C,Brand B,2021-02-27,weighted_distribution,71.6655192066937
Subchannel B,Region C,Brand B,2021-03-06,weighted_distribution,47.713935801979
Subchannel B,Region C,Brand B,2021-03-13,weighted_distribution,52.1351716765899
Subchannel B,Region C,Brand B,2021-03-20,weighted_distribution,72.0111260819674
Subchannel B,Region C,Brand B,2021-03-27,weighted_distribution,82.3850849072598
Subchannel B,Region C,Brand B,2021-04-03,weighted_distribution,49.0635073488882
Subchannel B,Region C,Brand B,2021-04-10,weighted_distribution,47.2755249571589
Subchannel B,Region C,Brand B,2021-04-17,weighted_distribution,37.5028376844495
Subchannel B,Region C,Brand B,2021-04-24,weighted_distribution,87.8676379107064
Subchannel B,Region C,Brand B,2021-05-01,weighted_distribution,79.4630823622555
Subchannel B,Region C,Brand B,2021-05-08,weighted_distribution,47.5148683572016
Subchannel B,Region C,Brand B,2021-05-15,weighted_distribution,68.0166229916091
Subchannel B,Region C,Brand B,2021-05-22,weighted_distribution,94.1648298781144
Subchannel B,Region C,Brand B,2021-05-29,weighted_distribution,88.4594217199456
Subchannel B,Region C,Brand B,2021-06-05,weighted_distribution,49.902173179709
Subchannel B,Region C,Brand B,2021-06-12,weighted_distribution,59.6863025051489
Subchannel B,Region C,Brand B,2021-06-19,weighted_distribution,92.697788266481
Subchannel B,Region C,Brand B,2021-06-26,weighted_distribution,63.7405250966642
Subchannel B,Region C,Brand B,2021-07-03,weighted_distribution,49.0094964143149
Subchannel B,Region C,Brand B,2021-07-10,weighted_distribution,56.0643331561925
Subchannel B,Region C,Brand B,2021-07-17,weighted_distribution,82.8753305750457
Subchannel B,Region C,Brand B,2021-07-24,weighted_distribution,87.3330950911276
Subchannel B,Region C,Brand B,2021-07-31,weighted_distribution,94.1674016029211
Subchannel B,Region C,Brand B,2021-08-07,weighted_distribution,55.8701939414386
Subchannel B,Region C,Brand B,2021-08-14,weighted_distribution,72.5095104073238
Subchannel B,Region C,Brand B,2021-08-21,weighted_distribution,93.6610525540066
Subchannel B,Region C,Brand B,2021-08-28,weighted_distribution,87.3109430998433
Subchannel B,Region C,Brand B,2021-09-04,weighted_distribution,65.0693172622343
Subchannel B,Region C,Brand B,2021-09-11,weighted_distribution,96.0541450592757
Subchannel B,Region C,Brand B,2021-09-18,weighted_distribution,90.3758426760201
Subchannel B,Region C,Brand B,2021-09-25,weighted_distribution,88.5633896388157
Subchannel B,Region C,Brand B,2021-10-02,weighted_distribution,72.9999495660387
Subchannel B,Region C,Brand B,2021-10-09,weighted_distribution,83.4667633885427
Subchannel B,Region C,Brand B,2021-10-16,weighted_distribution,68.966690673243
Subchannel B,Region C,Brand B,2021-10-23,weighted_distribution,90.1086765531952
Subchannel B,Region C,Brand B,2021-10-30,weighted_distribution,75.4998792635277
Subchannel B,Region C,Brand B,2021-11-06,weighted_distribution,72.3209745895608
Subchannel B,Region C,Brand B,2021-11-13,weighted_distribution,92.2890109153473
Subchannel B,Region C,Brand B,2021-11-20,weighted_distribution,92.0410942105151
Subchannel B,Region C,Brand B,2021-11-27,weighted_distribution,75.384129016451
Subchannel B,Region C,Brand B,2021-12-04,weighted_distribution,80.3371047767675
Subchannel B,Region C,Brand B,2021-12-11,weighted_distribution,87.9215437186779
Subchannel B,Region C,Brand B,2021-12-18,weighted_distribution,74.5445674913962
Subchannel B,Region C,Brand B,2021-12-25,weighted_distribution,92.1252774460241
Subchannel B,Region C,Brand B,2022-01-01,weighted_distribution,70.2285641551429
Subchannel B,Region C,Brand B,2022-01-08,weighted_distribution,80.4341295214352
Subchannel B,Region C,Brand B,2022-01-15,weighted_distribution,50.1371645459815
Subchannel B,Region C,Brand B,2022-01-22,weighted_distribution,90.6368582305773
Subchannel B,Region C,Brand B,2022-01-29,weighted_distribution,87.0431004445577
Subchannel B,Region C,Brand B,2022-02-05,weighted_distribution,30.1556817717484
Subchannel B,Region C,Brand B,2022-02-12,weighted_distribution,83.276820796182
Subchannel B,Region C,Brand B,2022-02-19,weighted_distribution,85.1738150691964
Subchannel B,Region C,Brand B,2022-02-26,weighted_distribution,86.5747289425611
Subchannel B,Region C,Brand B,2022-03-05,weighted_distribution,26.3827554703259
Subchannel B,Region C,Brand B,2022-03-12,weighted_distribution,61.7889072230142
Subchannel B,Region C,Brand B,2022-03-19,weighted_distribution,85.7838742103746
Subchannel B,Region C,Brand B,2022-03-26,weighted_distribution,70.7337290327107
Subchannel B,Region C,Brand B,2022-04-02,weighted_distribution,89.5871050081539
Subchannel B,Region C,Brand B,2022-04-09,weighted_distribution,63.3799309006427
Subchannel B,Region C,Brand B,2022-04-16,weighted_distribution,57.5103167323262
Subchannel B,Region C,Brand B,2022-04-23,weighted_distribution,86.7231709726277
Subchannel B,Region C,Brand B,2022-04-30,weighted_distribution,85.3555753308574
Subchannel B,Region C,Brand B,2022-05-07,weighted_distribution,20.9316338022107
Subchannel B,Region C,Brand B,2022-05-14,weighted_distribution,80.6919111482871
Subchannel B,Region C,Brand B,2022-05-21,weighted_distribution,87.6001176379171
Subchannel B,Region C,Brand B,2022-05-28,weighted_distribution,87.2796639174785
Subchannel B,Region C,Brand B,2022-06-04,weighted_distribution,37.7580386384196
Subchannel B,Region C,Brand B,2022-06-11,weighted_distribution,85.3388031398502
Subchannel B,Region C,Brand B,2022-06-18,weighted_distribution,87.5511405474155
Subchannel B,Region C,Brand B,2022-06-25,weighted_distribution,76.7217812699879
Subchannel B,Region C,Brand B,2022-07-02,weighted_distribution,75.4781971122856
Subchannel B,Region C,Brand B,2022-07-09,weighted_distribution,50.3373793336618
Subchannel B,Region C,Brand B,2022-07-16,weighted_distribution,65.7015565126256
Subchannel B,Region C,Brand B,2022-07-23,weighted_distribution,91.6136432335075
Subchannel B,Region C,Brand B,2022-07-30,weighted_distribution,77.2395606325235
Subchannel B,Region C,Brand B,2022-08-06,weighted_distribution,53.9663017892908
Subchannel B,Region C,Brand B,2022-08-13,weighted_distribution,23.4823316218665
Subchannel B,Region C,Brand B,2022-08-20,weighted_distribution,81.2603117265196
Subchannel B,Region C,Brand B,2022-08-27,weighted_distribution,96.8486762223893
Subchannel B,Region C,Brand B,2022-09-03,weighted_distribution,59.8143142585066
Subchannel B,Region C,Brand B,2022-09-10,weighted_distribution,77.9073394324855
Subchannel B,Region C,Brand B,2022-09-17,weighted_distribution,48.4666693616849
Subchannel B,Region C,Brand B,2022-09-24,weighted_distribution,94.7107819667623
Subchannel B,Region C,Brand B,2022-10-01,weighted_distribution,76.8896932590074
Subchannel B,Region C,Brand B,2022-10-08,weighted_distribution,53.6124074223283
Subchannel B,Region C,Brand B,2022-10-15,weighted_distribution,80.9369338164766
Subchannel B,Region C,Brand B,2022-10-22,weighted_distribution,91.3463678153852
Subchannel B,Region C,Brand B,2022-10-29,weighted_distribution,91.7679583474743
Subchannel B,Region C,Brand B,2022-11-05,weighted_distribution,44.6663524715145
Subchannel B,Region C,Brand B,2022-11-12,weighted_distribution,76.9656111601027
Subchannel B,Region C,Brand B,2022-11-19,weighted_distribution,82.8534959355601
Subchannel B,Region C,Brand B,2022-11-26,weighted_distribution,83.8121507027662
Subchannel B,Region C,Brand B,2022-12-03,weighted_distribution,69.8977038688703
Subchannel B,Region C,Brand B,2022-12-10,weighted_distribution,58.5568414108226
Subchannel B,Region C,Brand B,2022-12-17,weighted_distribution,50.1598814688031
Subchannel B,Region C,Brand B,2022-12-24,weighted_distribution,90.4383463910115
Subchannel B,Region C,Brand B,2022-12-31,weighted_distribution,79.9145432775961
Subchannel B,Region C,Brand B,2023-01-07,weighted_distribution,65.4947215154905
Subchannel B,Region C,Brand B,2023-01-14,weighted_distribution,49.49797531868
Subchannel B,Region C,Brand B,2023-01-21,weighted_distribution,95.6200182573335
Subchannel B,Region C,Brand B,2023-01-28,weighted_distribution,87.9694110950841
Subchannel B,Region C,Brand B,2023-02-04,weighted_distribution,66.2110921658213
Subchannel B,Region C,Brand B,2023-02-11,weighted_distribution,53.0663546027337
Subchannel B,Region C,Brand B,2023-02-18,weighted_distribution,80.7224220234709
Subchannel B,Region C,Brand B,2023-02-25,weighted_distribution,92.104881801132
Subchannel B,Region C,Brand B,2023-03-04,weighted_distribution,29.5023899741123
Subchannel B,Region C,Brand B,2023-03-11,weighted_distribution,88.1454107616664
Subchannel B,Region C,Brand B,2023-03-18,weighted_distribution,58.8641010123269
Subchannel B,Region C,Brand B,2023-03-25,weighted_distribution,88.5978437046123
Subchannel B,Region C,Brand B,2023-04-01,weighted_distribution,62.3092156298233
Subchannel B,Region C,Brand B,2023-04-08,weighted_distribution,30.8691031149913
Subchannel B,Region C,Brand B,2023-04-15,weighted_distribution,46.5660763058416
Subchannel B,Region C,Brand B,2023-04-22,weighted_distribution,94.1046243188764
Subchannel B,Region C,Brand B,2023-04-29,weighted_distribution,75.7950641772477
Subchannel B,Region C,Brand B,2023-05-06,weighted_distribution,29.139145671823
Subchannel B,Region C,Brand B,2023-05-13,weighted_distribution,23.5257500711031
Subchannel B,Region C,Brand B,2023-05-20,weighted_distribution,86.4601862014154
Subchannel B,Region C,Brand B,2023-05-27,weighted_distribution,67.6388855115529
Subchannel B,Region C,Brand B,2023-06-03,weighted_distribution,38.1218132927292
Subchannel B,Region C,Brand B,2023-06-10,weighted_distribution,93.2315181971654
Subchannel B,Region C,Brand B,2023-06-17,weighted_distribution,47.2614205849895
Subchannel B,Region C,Brand B,2023-06-24,weighted_distribution,72.5714702214159
Subchannel B,Region C,Brand B,2023-07-01,weighted_distribution,66.6751951811456
Subchannel B,Region C,Brand B,2023-07-08,weighted_distribution,55.1418393693381
Subchannel B,Region C,Brand B,2023-07-15,weighted_distribution,72.0520136702595
Subchannel B,Region C,Brand B,2023-07-22,weighted_distribution,78.8945586098747
Subchannel B,Region C,Brand B,2023-07-29,weighted_distribution,32.6785434243954
Subchannel B,Region C,Brand B,2023-08-05,weighted_distribution,56.8486794734065
Subchannel B,Region C,Brand B,2023-08-12,weighted_distribution,67.5645562524088
Subchannel B,Region C,Brand B,2023-08-19,weighted_distribution,71.5343875993827
Subchannel B,Region C,Brand B,2023-08-26,weighted_distribution,70.2715234114299
Subchannel B,Region C,Brand B,2023-09-02,weighted_distribution,47.9037881907472
Subchannel B,Region C,Brand B,2023-09-09,weighted_distribution,53.5788397237765
Subchannel B,Region C,Brand B,2023-09-16,weighted_distribution,87.681505477137
Subchannel B,Region C,Brand B,2023-09-23,weighted_distribution,89.1266459751677
Subchannel B,Region C,Brand B,2023-09-30,weighted_distribution,88.0959024626321
Subchannel B,Region C,Brand B,2023-10-07,weighted_distribution,51.6460477671172
Subchannel B,Region C,Brand B,2023-10-14,weighted_distribution,76.9209079178201
Subchannel B,Region C,Brand B,2023-10-21,weighted_distribution,81.0711850402358
Subchannel B,Region C,Brand B,2023-10-28,weighted_distribution,90.6593062765668
Subchannel B,Region C,Brand B,2023-11-04,weighted_distribution,52.7431868168943
Subchannel B,Region C,Brand B,2023-11-11,weighted_distribution,55.9782643713957
Subchannel B,Region C,Brand B,2023-11-18,weighted_distribution,79.3735828737532
Subchannel B,Region C,Brand B,2023-11-25,weighted_distribution,94.5092782900457
Subchannel B,Region C,Brand B,2023-12-02,weighted_distribution,69.250616037275
Subchannel B,Region C,Brand B,2023-12-09,weighted_distribution,56.0572329186811
Subchannel B,Region C,Brand B,2023-12-16,weighted_distribution,78.9671042869271
Subchannel B,Region C,Brand B,2023-12-23,weighted_distribution,92.4476723637649
Subchannel B,Region C,Brand B,2023-12-30,weighted_distribution,82.596128658097
Subchannel B,Region C,Brand B,2024-01-06,weighted_distribution,44.5393153973531
Subchannel B,Region C,Brand B,2024-01-13,weighted_distribution,59.5299128220645
Subchannel B,Region C,Brand B,2024-01-20,weighted_distribution,68.2581733522696
Subchannel B,Region C,Brand B,2024-01-27,weighted_distribution,89.6215267731306
Subchannel B,Region C,Brand B,2024-02-03,weighted_distribution,44.3507282530998
Subchannel B,Region C,Brand B,2024-02-10,weighted_distribution,70.4705413851911
Subchannel B,Region C,Brand B,2024-02-17,weighted_distribution,50.8416727572571
Subchannel B,Region C,Brand B,2024-02-24,weighted_distribution,72.6249873645414
Subchannel B,Region C,Brand B,2024-03-02,weighted_distribution,70.5829833833802
Subchannel B,Region C,Brand B,2024-03-09,weighted_distribution,52.7031847638677
Subchannel B,Region C,Brand B,2024-03-16,weighted_distribution,79.3395204178322
Subchannel B,Region C,Brand B,2024-03-23,weighted_distribution,67.7095001515491
Subchannel B,Region C,Brand B,2024-03-30,weighted_distribution,40.0530159912726
Subchannel B,Region C,Brand B,2024-04-06,weighted_distribution,15.120959148506
Subchannel B,Region C,Brand B,2024-04-13,weighted_distribution,47.0964646991344
Subchannel B,Region C,Brand B,2024-04-20,weighted_distribution,72.3558520953378
Subchannel B,Region C,Brand B,2024-04-27,weighted_distribution,64.3592885381266
Subchannel B,Region C,Brand B,2024-05-04,weighted_distribution,2.7016380131908
Subchannel B,Region C,Brand B,2024-05-11,weighted_distribution,62.6189325646109
Subchannel B,Region C,Brand B,2024-05-18,weighted_distribution,60.0060888114895
Subchannel B,Region C,Brand B,2024-05-25,weighted_distribution,90.9615856323736
Subchannel B,Region C,Brand B,2024-06-01,weighted_distribution,63.2051995234672
Subchannel B,Region C,Brand B,2024-06-08,weighted_distribution,47.3654930160277
Subchannel B,Region C,Brand B,2024-06-15,weighted_distribution,35.6087342115465
Subchannel B,Region C,Brand B,2024-06-22,weighted_distribution,32.2485813178247
Subchannel B,Region C,Brand B,2024-06-29,weighted_distribution,89.8870557618429
Subchannel B,Region C,Brand B,2024-07-06,weighted_distribution,48.9668040004753
Subchannel B,Region C,Brand B,2024-07-13,weighted_distribution,17.4123632069642
